593,7.71e-08,1.3e-05,0.00268,0.0135
594,7.1e-08,1.19e-05,0.00251,0.014
595,6.54e-08,1.09e-05,0.00235,0.0144
596,6.02e-08,1e-05,0.00219,0.0147
597,5.55e-08,9.16e-06,0.00205,0.0151
598,5.11e-08,8.39e-06,0.00191,0.0154
599,4.71e-08,7.69e-06,0.00178,0.0156
600,4.34e-08,7.05e-06,0.00166,0.0158
601,4e-08,6.46e-06,0.00154,0.016
602,3.69e-08,5.92e-06,0.00143,0.0162
603,3.4e-08,5.43e-06,0.00133,0.0163
604,3.14e-08,4.98e-06,0.00124,0.0164
605,2.89e-08,4.57e-06,0.00115,0.0165
606,2.67e-08,4.19e-06,0.00106,0.0165
607,2.47e-08,3.85e-06,0.000986,0.0165
608,2.28e-08,3.53e-06,0.000913,0.0164
609,2.1e-08,3.24e-06,0.000846,0.0164
610,1.94e-08,2.98e-06,0.000782,0.0163
611,1.8e-08,2.74e-06,0.000724,0.0162
612,1.66e-08,2.52e-06,0.000669,0.0161
613,1.54e-08,2.31e-06,0.000618,0.016
614,1.42e-08,2.13e-06,0.000571,0.0158
615,1.31e-08,1.96e-06,0.000527,0.0156
616,1.22e-08,1.8e-06,0.000487,0.0154
617,1.13e-08,1.66e-06,0.000449,0.0152
618,1.04e-08,1.52e-06,0.000414,0.015
619,9.64e-09,1.4e-06,0.000382,0.0147
620,8.93e-09,1.29e-06,0.000352,0.0145
621,8.27e-09,1.19e-06,0.000325,0.0142
622,7.67e-09,1.1e-06,0.000299,0.0139
623,7.11e-09,1.01e-06,0.000276,0.0137
624,6.59e-09,9.3e-07,0.000254,0.0134
625,6.11e-09,8.58e-07,0.000234,0.0131
626,5.67e-09,7.91e-07,0.000216,0.0128
627,5.26e-09,7.3e-07,0.000199,0.0125
628,4.88e-09,6.74e-07,0.000183,0.0122
629,4.53e-09,6.22e-07,0.000168,0.0119
630,4.21e-09,5.74e-07,0.000155,0.0116
631,3.91e-09,5.3e-07,0.000143,0.0113
632,3.63e-09,4.9e-07,0.000132,0.011
633,3.38e-09,4.52e-07,0.000121,0.0106
634,3.14e-09,4.18e-07,0.000112,0.0103
635,2.92e-09,3.86e-07,0.000103,0.01
636,2.71e-09,3.57e-07,9.47e-05,0.00971
637,2.52e-09,3.3e-07,8.72e-05,0.0094
638,2.35e-09,3.05e-07,8.03e-05,0.00908
639,2.18e-09,2.83e-07,7.4e-05,0.00878
640,2.03e-09,2.61e-07,6.81e-05,0.00848
641,1.89e-09,2.42e-07,6.28e-05,0.00818
642,1.76e-09,2.24e-07,5.79e-05,0.00788
643,1.64e-09,2.07e-07,5.33e-05,0.00759
644,1.53e-09,1.92e-07,4.91e-05,0.0073
645,1.42e-09,1.78e-07,4.52e-05,0.00702
646,1.33e-09,1.65e-07,4.17e-05,0.00675
647,1.24e-09,1.53e-07,3.84e-05,0.00647
648,1.15e-09,1.41e-07,3.54e-05,0.00621
649,1.07e-09,1.31e-07,3.27e-05,0.00595
650,1e-09,1.22e-07,3.01e-05,0.0057
651,9.34e-10,1.13e-07,2.78e-05,0.00545
652,8.72e-10,1.05e-07,2.56e-05,0.00521
653,8.13e-10,9.72e-08,2.37e-05,0.00497
654,7.59e-10,9.03e-08,2.18e-05,0.00474
655,7.09e-10,8.38e-08,2.01e-05,0.00452
656,6.62e-10,7.79e-08,1.86e-05,0.00431
657,6.19e-10,7.24e-08,1.72e-05,0.0041
658,5.78e-10,6.72e-08,1.59e-05,0.0039
659,5.4e-10,6.25e-08,1.47e-05,0.00371
660,5.05e-10,5.81e-08,1.35e-05,0.00352
661,4.72e-10,5.4e-08,1.25e-05,0.00334
662,4.41e-10,5.03e-08,1.16e-05,0.00317
663,4.13e-10,4.67e-08,1.07e-05,0.003
664,3.86e-10,4.35e-08,9.87e-06,0.00283
665,3.61e-10,4.04e-08,9.12e-06,0.00268
666,3.37e-10,3.76e-08,8.43e-06,0.00253
667,3.16e-10,3.5e-08,7.79e-06,0.00239
668,2.96e-10,3.26e-08,7.21e-06,0.00225
669,2.77e-10,3.04e-08,6.68e-06,0.00213
670,2.59e-10,2.83e-08,6.18e-06,0.002
671,2.43e-10,2.64e-08,5.72e-06,0.00189
672,2.28e-10,2.46e-08,5.3e-06,0.00177
673,2.13e-10,2.29e-08,4.91e-06,0.00167
674,2e-10,2.14e-08,4.55e-06,0.00157
675,1.88e-10,1.99e-08,4.21e-06,0.00147
676,1.76e-10,1.86e-08,3.91e-06,0.00138
677,1.65e-10,1.73e-08,3.62e-06,0.0013
678,1.55e-10,1.62e-08,3.35e-06,0.00121
679,1.45e-10,1.51e-08,3.11e-06,0.00114
680,1.36e-10,1.41e-08,2.88e-06,0.00106
681,1.28e-10,1.31e-08,2.67e-06,0.000995
682,1.2e-10,1.23e-08,2.47e-06,0.00093
683,1.12e-10,1.14e-08,2.29e-06,0.000869
684,1.05e-10,1.07e-08,2.13e-06,0.000812
685,9.89e-11,9.99e-09,1.98e-06,0.000758
686,9.29e-11,9.33e-09,1.83e-06,0.000708
687,8.73e-11,8.72e-09,1.7e-06,0.000661
688,8.2e-11,8.16e-09,1.58e-06,0.000617
689,7.71e-11,7.63e-09,1.47e-06,0.000575
690,7.24e-11,7.13e-09,1.37e-06,0.000536
691,6.81e-11,6.67e-09,1.27e-06,0.000499
692,6.4e-11,6.23e-09,1.18e-06,0.000465
693,6.01e-11,5.83e-09,1.09e-06,0.000433
694,5.66e-11,5.46e-09,1.02e-06,0.000404
695,5.32e-11,5.11e-09,9.46e-07,0.000376
696,5e-11,4.78e-09,8.8e-07,0.00035
697,4.7e-11,4.47e-09,8.18e-07,0.000325
698,4.42e-11,4.18e-09,7.61e-07,0.000302
699,4.16e-11,3.92e-09,7.08e-07,0.000281
700,3.92e-11,3.67e-09,6.59e-07,0.000261
